LabelName;LabelNumber;394;447;458;494;517;555;590;630;684;699;752;773;809;851
CC_F01;1;0.072490377130844302345;0.073523032417551953399;0.070806732206871642044;0.077799488912291062115;0.08518965874149220241;0.11176535425450936923;0.15111102651973157274;0.16257811437989883041;0.16967486977886503396;0.16824646265990200744;0.17083352989575339986;0.17712163245282538937;0.16503434638349417929;0.15751042585355709558
CC_F02;2;0.21492849917910464286;0.25221345694937125081;0.24595319295337639276;0.32377198221134184664;0.34562454816659748946;0.32809784663026320128;0.48570945317837699307;0.59321307403916712087;0.65754360278715584531;0.66783518464974012119;0.72790565404255969106;0.72576962657253174527;0.73772814126067876028;0.74168908238602992977
CC_F03;3;0.25867480358307420873;0.35355640693356599202;0.35870421501086846572;0.30196321788376806472;0.26302623557696114265;0.19226591970924908348;0.17230540663363688725;0.17091300242480639282;0.20212784548434664655;0.17567629942528562026;0.28642129388736609075;0.37570581354312448941;0.43309007144935496303;0.43967950228391572409
CC_F04;4;0.061968319280899783474;0.065172882687179342631;0.067689983046480245443;0.098989366581586551996;0.13103469964825528726;0.14966182084404175412;0.11917219831871495028;0.10637728084048958532;0.10995688210040543975;0.10670928805440663134;0.11490338778202455194;0.12626765577362086823;0.12496517822433488021;0.13527381647498390449
CC_F05;5;0.34166671293945405363;0.4430409657339147711;0.42038814302318855409;0.3390399362662642746;0.26833441317929401793;0.19769063272549747268;0.21942767751412511901;0.31638047791921380947;0.39753342783203354793;0.39387660855686912331;0.55951937348379521264;0.68680009343290515655;0.82407461641154999832;0.87467340522428960181
CC_F06;6;0.29542967378589668481;0.39120831869168881667;0.41615032393399664645;0.56852969764019545273;0.56289043468229493783;0.41243687872798673322;0.2794076132563350634;0.21080247706650756534;0.20054617088009285553;0.19560101201180371544;0.24602945706068438114;0.28942165476365933063;0.3958786886885798384;0.60328111458171873593
CC_F07;7;0.05432182646606333043;0.083173643422047235929;0.064915910707690732684;0.09357273198279919546;0.12959415521137590543;0.32829577363849438143;0.55057102992783879536;0.59509278202617788001;0.61119505867991963388;0.62409291433801128424;0.61997044959518654572;0.62412857198022264615;0.62003792821374992261;0.61124558488322655592
CC_F08;8;0.26645040139313774796;0.39651406852224757582;0.38518756777448370787;0.23438906413747795376;0.14901038176720077244;0.095440014148411411732;0.088728940409079054552;0.097953824713972320604;0.1454084135174490422;0.19539417181554646907;0.37780383887181401281;0.4274222236617347126;0.4617997770244864908;0.50034235522954573216
CC_F09;9;0.14561300187899556269;0.15039549364570284351;0.12606569390770855366;0.1101096382812932345;0.10110000497062547609;0.13304966359991829417;0.37858254465600094107;0.55810859037345661449;0.57953082608778905271;0.5805848815722060019;0.57460173942366532529;0.57952763940372609142;0.57651572620608315667;0.56874679713658626845
