LabelName;LabelNumber;LED_394_SEN_AVG;LED_445_SEN_AVG;LED_490_SEN_AVG;LED_558_SEN_AVG;LED_592_SEN_AVG;LED_640_SEN_AVG;LED_700_SEN_AVG;LED_750_SEN_AVG;LED_800_SEN_AVG;LED_849_SEN_AVG;LED_890_SEN_AVG;LED_950_SEN_AVG
data#2025-2-20_11-57-59_dataFiles#S0005_20250219_235245_30_2094002c-5dc9-44a1-9ab0-eacecd7fc5f5_R0001;13;-20.804999999999996163;0;0.10115208369358463791;-5.2048262548262549387;0.090558029501809078621;0.13747048595222841061;0.12597638510445047233;0.54035433070866145666;0.59519473040097892191;0.5969456780682921293;0.47512827437213067672;0.57455704407951591062
data#2025-2-20_11-57-59_dataFiles#S0005_20250219_235245_30_2094002c-5dc9-44a1-9ab0-eacecd7fc5f5_R0002;14;-20.045000000000001705;0;0.11261023690126231722;-5.2769626769626762908;0.099018925688839409816;0.11590921570421890141;0.11188313654253707885;0.52565112053301032979;0.59033906846159378556;0.57188317990647330458;0.43485012152308938349;0.52939714779602409234
data#2025-2-20_11-57-59_dataFiles#S0005_20250219_235245_30_2094002c-5dc9-44a1-9ab0-eacecd7fc5f5_R0003;15;-17.242499999999996163;0;0.09437575652775374857;-5.3111969111969115076;0.093466462566100749765;0.11634391873341264068;0.10267938237965484882;0.5175196850393699588;0.59966285124661045103;0.58711067321549359477;0.43895490143127191551;0.5103068280034571691
data#2025-2-20_11-57-59_dataFiles#S0006_20250219_235407_59_6b79a20d-85f4-4bc2-926f-3c8485434cb8_R0001;16;-2.7075000000000000178;0;0.068297164101677326764;-5.3906692406692400255;0.044419704981909266528;0.11055367438455203366;-0.033363608840448075177;0.21041792852816473824;0.1763539941928826682;0.20293079615305431584;0.2157574939238455225;0.30749783923941226282
data#2025-2-20_11-57-59_dataFiles#S0006_20250219_235407_59_6b79a20d-85f4-4bc2-926f-3c8485434cb8_R0002;17;-8.8824999999999985079;0;0.094663237074182948749;-5.1779279279279277759;0.060680489841358195569;0.088227326805161515599;0.055510142294883435543;0.42545427013930947613;0.48392484342379959994;0.50348519161201144012;0.43382392654604373661;0.48875324114088158911
data#2025-2-20_11-57-59_dataFiles#S0006_20250219_235407_59_6b79a20d-85f4-4bc2-926f-3c8485434cb8_R0003;18;-14.439999999999999503;0;0.092938353795607803187;-4.8893822393822397032;0.069141386028388526763;0.10822366614807356344;0.074205267938237964853;0.43961235614778920722;0.5109159407770018646;0.53148142701685241462;0.44998649743451252236;0.4801318063958512905
data#2025-2-20_11-57-59_dataFiles#S0007_20250219_235538_72_ef9ec0fb-d96a-4de9-af45-50905dda08cb_R0001;19;-27.787499999999997868;0;0.11351374719003977376;-4.7157657657657656713;0.099018925688839409816;0.13251487141941978298;0.085709960641840748918;0.45687462144155055466;0.56216255129220360498;0.5446413340784095336;0.39123683499864975177;0.42840319792566977641
data#2025-2-20_11-57-59_dataFiles#S0007_20250219_235538_72_ef9ec0fb-d96a-4de9-af45-50905dda08cb_R0002;20;-21.707499999999999574;0;0.10332872211654849093;-4.8954954954954947866;0.095317283607013636448;0.13475793905005947759;0.079094762337269142183;0.47328891580860082966;0.57834809109015428152;0.55970118525925705022;0.37096948420199837848;0.41198141745894550914
data#2025-2-20_11-57-59_dataFiles#S0007_20250219_235538_72_ef9ec0fb-d96a-4de9-af45-50905dda08cb_R0003;21;-18.572500000000001563;0;0.12127572194362787328;-4.8123552123552117976;0.086327581408293899146;0.12875903724718584797;0.094338480169542840437;0.48376741368867354209;0.56514889736760010042;0.56445104555748359942;0.42741020793950851298;0.43907735522904062231
data#2025-2-20_11-57-59_dataFiles#S0008_20250219_235749_47_45c5f351-1756-4d44-aeec-af0e46e36b10_R0001;22;-10.544999999999999929;0;0.070925557669029901109;-4.877155727155726872;0.11990676315057054169;0.17551569506726458214;0.019557977596124733605;0.37315263476680798904;0.39447124037146352737;0.29228405046910382881;0.052592492573588979499;0.18043431287813310737
data#2025-2-20_11-57-59_dataFiles#S0008_20250219_235749_47_45c5f351-1756-4d44-aeec-af0e46e36b10_R0002;23;-16.862500000000000711;0;0.096059571156839010375;-4.0946589446589447547;0.12849986084052325563;0.13588816692596322744;0.003451407811080835393;0.33426711084191396139;0.45661459458162356739;0.40499544131054970864;0.10390224142587091427;0.23401037165082108626
data#2025-2-20_11-57-59_dataFiles#S0008_20250219_235749_47_45c5f351-1756-4d44-aeec-af0e46e36b10_R0003;24;-13.347500000000000142;0;0.089940342382846275027;-3.3525096525096524935;0.12625243529084329008;0.11594399194655440055;0.059824402058734488241;0.30189279224712289862;0.441226933506107033;0.41153348430928499146;0.18445854712395354236;0.26090103716508211695
data#2025-2-20_11-57-59_dataFiles#S0009_20250220_000020_66_e7a8b175-79ae-4a6d-9d67-ec18f0d8c6d5_R0001;25;-2.4224999999999998757;0;0.084601417949161331067;-4.7793436293436286633;0.061341497355969935856;0.077029376773130778244;0.10066606115652437792;0.47898243488794672862;0.55844671609915286226;0.53843857533601946486;0.39534161490683228379;0.50189066551426098073
data#2025-2-20_11-57-59_dataFiles#S0009_20250220_000020_66_e7a8b175-79ae-4a6d-9d67-ec18f0d8c6d5_R0002;26;-4.4649999999999998579;0;0.077291198339961952879;-4.0665379665379663976;0.076676871694962414616;0.13364509929532350507;0.066727217680896150354;0.30340702604482133742;0.29968324814628172215;0.32653892532572570406;0.27553335133675393998;0.47541054451166803174
data#2025-2-20_11-57-59_dataFiles#S0009_20250220_000020_66_e7a8b175-79ae-4a6d-9d67-ec18f0d8c6d5_R0003;27;-1.1875;0;0.089324312640498018667;-4.7720077220077223856;0.064910937934873361166;0.11672645739910314511;0.093475628216772632673;0.44415505754088430157;0.47273174477479423805;0.45308079174141935308;0.3394139886578450005;0.41916594641313742464
data#2025-2-20_11-57-59_dataFiles#S0010_20250220_000143_06_3da1d5e7-352d-4c22-ae8a-f2b2ce582922_R0001;28;-15.105000000000000426;0;0.081973024381808756722;-4.6864221364221370081;0.050236571110492622694;0.082541411183307406008;0.073054798667877687834;0.42266807995154448419;0.38708516305521561973;0.38865033381371133503;0.35326762084796109464;0.42245030250648224479
data#2025-2-20_11-57-59_dataFiles#S0010_20250220_000143_06_3da1d5e7-352d-4c22-ae8a-f2b2ce582922_R0002;29;-18.239999999999998437;0;0.0796321113608853548;-2.9135778635778635248;0.060151683829668796399;0.080767822824196935927;0.15128670905237662225;0.44208055723803751924;0.37032970988409757984;0.36523631657892413616;0.39662435862813932852;0.4563202247191011085
data#2025-2-20_11-57-59_dataFiles#S0010_20250220_000143_06_3da1d5e7-352d-4c22-ae8a-f2b2ce582922_R0003;30;-7.8374999999999994671;0;0.071295175514438868802;-4.9651866151866146382;0.041114667408850537333;0.076107806351240037124;0.028761731759006963632;0.31047849788007264582;0.19420368104048182922;0.19519131790241464608;0.12622198217661353969;0.31776145203111494375
data#2025-2-20_11-57-59_dataFiles#S0011_20250220_000319_60_e05dba13-9c18-4ca3-8e30-8a9f1f3c9156_R0001;31;-6.7449999999999992184;0;0.06480632889503716576;-4.7120978120978112003;0.030406345672140271813;0.065622769287087032164;0.046881622767181344025;0.41108419139915203244;0.33431118469992560094;0.331260845269256754;0.29041317850391573652;0.40130726015557477426
data#2025-2-20_11-57-59_dataFiles#S0011_20250220_000319_60_e05dba13-9c18-4ca3-8e30-8a9f1f3c9156_R0002;32;-33.914999999999999147;0;0.092733010548158398278;-3.8892535392535387828;0.047195936543278596553;0.082489246819804143418;0.078807145019679072928;0.44598728043609930927;0.46247330405778319662;0.43760183524014001355;0.39457196867404809026;0.42060285220397575223
data#2025-2-20_11-57-59_dataFiles#S0011_20250220_000319_60_e05dba13-9c18-4ca3-8e30-8a9f1f3c9156_R0003;33;-11.779999999999999361;0;0.089858205083866493634;-4.9492921492921491122;0.062399109379348727256;0.13609682437997622229;0.068740538904026635136;0.42362204724409446843;0.45387901039042061191;0.41388047410370282231;0.34377531731028893036;0.3813958513396715766
data#2025-2-20_11-57-59_dataFiles#S0012_20250220_000508_36_c0b001de-1426-4fb2-bc67-ada612f3f309_R0001;34;-50.397499999999993747;0;0.11449939477779698394;0.29099099099099096088;0.099018925688839409816;0.11077971995973277808;0.2217529518619436868;0.47725620835857057722;0.51460897943512584618;0.50619540601747003983;0.48231163921145014939;0.56039325842696630087
data#2025-2-20_11-57-59_dataFiles#S0012_20250220_000508_36_c0b001de-1426-4fb2-bc67-ada612f3f309_R0002;35;-19.474999999999997868;0;0.098195140930312979632;-4.4932432432432429792;0.091880044531032559196;0.11310972819621122054;0.12166212534059944739;0.47289521502119929997;0.48440357065726002972;0.48890032646098641189;0.41253038077234671643;0.49860630942091610507
data#2025-2-20_11-57-59_dataFiles#S0012_20250220_000508_36_c0b001de-1426-4fb2-bc67-ada612f3f309_R0003;36;-22.609999999999999432;0;0.094868580321632367536;-4.6057271557271555196;0.09425967158363483811;0.12715933009975288748;0.11677263094156827006;0.47191096305269530919;0.41498812180548555473;0.42354783682832852776;0.3920064812314339453;0.4764369057908383609
data#2025-2-20_11-57-59_dataFiles#S0013_20250220_000623_41_3923af63-68d5-430a-a239-5077cb3837d8_R0001;37;-10.117499999999999716;0;0.094704305723672832507;-5.1155727155727150901;0.049707765098803230464;0.097982062780269066349;-0.022434150772025429621;0.23717443973349486286;0.1628128524464281246;0.17068762683450486306;0.086713475560356467753;0.22497839239412273371
data#2025-2-20_11-57-59_dataFiles#S0013_20250220_000623_41_3923af63-68d5-430a-a239-5077cb3837d8_R0002;38;-9.2149999999999980815;0;0.080576690299152681218;-5.1962676962676956904;0.039396047870860005646;0.096104145694152098844;-0.022434150772025429621;0.26038764385221074837;0.19169606219854579132;0.19941031146142759733;0.13802322441263839559;0.23606309420916163355
