"sample";"ARI1";"ARI2";"CI";"CRI1";"CRI2";"Datt6";"DWSI4";"GI";"GM1";"GM2";"LIC1";"NDI";"NDVI";"NDVI4";"NDVIg";"PSNDa1";"PSNDc1";"PSSRa1";"PSSRc1";"RDVI";"RGI";"RGR";"RVI";"RVI2";"SAVI";"SIPI1";"SR.550.800.";"SR.556.750.";"SR.605.670.";"SR.555.675.";"SR.683.510.";"SR.694.840.";"SR.695.800.";"SR.750.705.";"SR.752.690.";"SR.800.600.";"SR.800.960.";"SR.810.560.";"WBI3"
1;-1.6149664373084;-1.51373496533715;1.18530139423843;1.42366871193277;-0.191297725375625;-0.412005880508093;-3.6069827853392;-3.6069827853392;-0.32861298896578;1.18530139423843;0.0847355997200858;0.0847355997200858;-0.00280329154545192;0.0847355997200858;-1.97890779405928;0.0847355997200858;0.00291864356170753;1.18516092113748;1.00585437395426;0.111394084726196;-0.277240025670364;-3.6069827853392;1.18516092113748;1.17826292933272;0.0985817783148642;67754239.0964373;-3.04345403312601;-3.04309334560155;1.13434739564013;-3.6069827853392;0.848707003424377;0.850831376043597;0.843767274270427;1.18530139423843;1.18530139423843;1.0447953825192;1.06282002111502;-0.328574044199667;1.05631821757125
