"sample";"ARI1";"ARI2";"CI";"CRI1";"CRI2";"Datt6";"DWSI4";"GI";"GM1";"GM2";"LIC1";"NDI";"NDVI";"NDVI4";"NDVIg";"PSNDa1";"PSNDc1";"PSSRa1";"PSSRc1";"RDVI";"RGI";"RGR";"RVI";"RVI2";"SAVI";"SIPI1";"SR.550.800.";"SR.556.750.";"SR.605.670.";"SR.555.675.";"SR.683.510.";"SR.694.840.";"SR.695.800.";"SR.750.705.";"SR.752.690.";"SR.800.600.";"SR.800.960.";"SR.810.560.";"WBI3"
1;3.12138647539577;2.95055034929519;1.02472188663769;-3.14453112579044;-0.0231446503946713;4.35048999869217;0.259506256460127;0.259506256460127;3.94873673034214;1.02472188663769;0.0167261096163745;0.0167261096163745;-0.00226641054617783;0.0167261096163745;0.595856456105773;0.0167261096163745;0.00603502657903701;1.03402126260029;1.01214333852885;0.0228079205323166;3.85347164126523;0.259506256460127;1.03402126260029;1.02161544046047;0.0197723954737867;0.52591977533767;0.250968007957145;0.253245548713336;1.02254760135186;0.259506256460127;0.978841901165148;0.968920124248465;0.967098101527686;1.02472188663769;1.02472188663769;1.01122066222957;1.01304190714598;3.98457161189548;1.01445506517405
