LabelName;LabelNumber;ARI1;ARI2;CI;CRI1;CRI2;Datt6;DWSI4;GI;GM1;GM2;LIC1;NDI;NDVI;NDVI4;NDVIg;PSNDa1;PSNDc1;PSSRa1;PSSRc1;RDVI;RGI;RGR;RVI;RVI2;SAVI;SIPI1;SR.550.800.;SR.556.750.;SR.605.670.;SR.555.675.;SR.683.510.;SR.694.840.;SR.695.800.;SR.750.705.;SR.752.690.;SR.800.600.;SR.800.960.;SR.810.560.;WBI3
data#2025-1-21_11-47-23_dataFiles#S0001_20250121_003131_018d5378-9186-4336-8511-1d5b14a15144_R0001;1;3.1213864753957700771;2.9505503492951881128;1.0247218866376903712;-3.1445311257904409175;-0.023144650394671284488;4.3504899986921703459;0.25950625646012692727;0.25950625646012692727;3.948736730342139456;1.0247218866376903712;0.016726109616374506411;0.016726109616374506411;0.016726109616374506411;0.016726109616374506411;0.59585645610577342435;0.016726109616374506411;0.0060350265790370064695;1.0340212626002889262;1.0121433385288538531;0.022807920532316571655;3.8534716412652261219;0.25950625646012692727;1.0340212626002889262;1.0216154404604731454;0.019772395473786709419;0.52591977533766953723;0.25096800795714546695;0.25096800795714546695;1.0225476013518617346;0.25950625646012692727;0.97884190116514835367;0.96892012424846529761;0.96709810152768571623;1.0247218866376903712;1.0247218866376903712;1.0112206622295709657;1.0130419071459839664;3.984571611895476817;1.0144550651740549263
