LabelName;LabelNumber;ARI1;ARI2;CI;CRI1;CRI2;Datt6;DWSI4;GI;GM1;GM2;LIC1;NDI;NDVI;NDVI4;NDVIg;PSNDa1;PSNDc1;PSSRa1;PSSRc1;RDVI;RGI;RGR;RVI;RVI2;SAVI;SIPI1;SR.550.800.;SR.556.750.;SR.605.670.;SR.555.675.;SR.683.510.;SR.694.840.;SR.695.800.;SR.750.705.;SR.752.690.;SR.800.600.;SR.800.960.;SR.810.560.;WBI3
data#2025-2-20_11-57-59_dataFiles#S0005_20250219_235245_30_2094002c-5dc9-44a1-9ab0-eacecd7fc5f5_R0003;15;-10.099544832807930916;-6.0187420792407131387;5.104693768623568495;10.854493785443283471;0.75494895263535255481;-0.92641633022744462878;-62.319936070027885933;-62.319936070027885933;-0.08191108801664219452;5.104693768623568495;0.71113665828887184794;0.71113665828887184794;0.71113665828887184794;0.71113665828887184794;-1.1784382469878404986;0.71113665828887184794;0.72876188345432357796;5.9236892024882097374;6.373594926372382119;0.59350951039914001672;-0.016046229554477021984;-62.319936070027885933;5.9236892024882097374;0.92941099503789115222;0.62096123683516724068;1.2115649535646335622;-10.520460128774272945;-10.520460128774272945;0.91847274190068528554;-62.319936070027885933;1.0759502581086111128;0.17216906930076736337;0.16881371824503488277;5.104693768623568495;5.104693768623568495;6.4494991873463138887;1.1651730876980139762;-0.095052876752502735158;1.171358437651023765
data#2025-2-20_11-57-59_dataFiles#S0006_20250219_235407_59_6b79a20d-85f4-4bc2-926f-3c8485434cb8_R0001;16;29.309378595752168195;5.0585711064454157437;-6.151418054063825025;15.005530238977693003;44.314908834729862974;0.92260658635514636305;187.89610026967935141;187.89610026967935141;-0.03273840194253608421;-6.151418054063825025;1.4895197101047907839;1.4895197101047907839;1.4895197101047907839;1.4895197101047907839;-1.0676929633271581288;1.4895197101047907839;0.43863931284714768877;-5.0856373271913071221;2.5627717540103089888;0.5546437095691496566;0.0053220902326591244119;187.89610026967935141;-5.0856373271913071221;-1.9844285076238785681;0.48507270926955947665;0.8559815816212202888;-36.946421496683974794;-36.946421496683974794;-1.2783995376714147874;187.89610026967935141;-0.50392341984513377984;-0.16997686719102883535;-0.1966321889792089217;-6.151418054063825025;-6.151418054063825025;3.9781282590689279743;0.56267077006573118503;-0.027066220745891513694;1.4409601939902643153
data#2025-2-20_11-57-59_dataFiles#S0006_20250219_235407_59_6b79a20d-85f4-4bc2-926f-3c8485434cb8_R0002;17;-18.71376036762278261;-8.9881024385567673818;7.8302424557056600207;10.826306307525356942;-7.8874540600974256677;-1.5256916663709685356;-112.9833850788027263;-112.9833850788027263;-0.069304371171427431308;7.8302424557056600207;0.79816833611464188536;0.79816833611464188536;0.79816833611464188536;0.79816833611464188536;-1.1489302603874005371;0.79816833611464188536;0.6732534912268437477;8.9092479420672763268;5.1209529292583813032;0.58337497416155326135;-0.0088508589055154279074;-112.9833850788027263;8.9092479420672763268;1.7397636856149578666;0.6184241163931523122;1.1362684725170482114;-12.681585001728707951;-12.681585001728707951;1.1062675416641423176;-112.9833850788027263;0.57479070765092332707;0.10761002676886476104;0.11224291954860142473;7.8302424557056600207;7.8302424557056600207;8.0534297595545680792;0.9805176945434269653;-0.078854496489491138211;1.1351768611338330928
data#2025-2-20_11-57-59_dataFiles#S0006_20250219_235407_59_6b79a20d-85f4-4bc2-926f-3c8485434cb8_R0003;18;-13.985367567611513451;-7.0943672638155108601;6.0237389342654026336;11.037620555487153595;-2.9477470121243598555;-1.279706174856847456;-78.824635073701301735;-78.824635073701301735;-0.076419496628600772081;6.0237389342654026336;0.75017153393739044454;0.75017153393739044454;0.75017153393739044454;0.75017153393739044454;-1.1654852962998725197;0.75017153393739044454;0.69278916967430914653;7.0054928548405701605;5.5101871502371579936;0.57115654970852247629;-0.012686389211507246785;-78.824635073701301735;7.0054928548405701605;1.2713711283906308225;0.60415098938432187925;1.1761567445691432088;-11.251832912688794153;-11.251832912688794153;0.94039396773107619687;-78.824635073701301735;0.78655239030467305472;0.13690732274233899379;0.1427451316732172848;6.0237389342654026336;6.0237389342654026336;7.4495297664902988544;1.0542266222359544248;-0.08887440897494050529;1.0748393555620647799
data#2025-2-20_11-57-59_dataFiles#S0007_20250219_235538_72_ef9ec0fb-d96a-4de9-af45-50905dda08cb_R0001;19;-12.115764547104154403;-6.766400742815788405;5.4096054049656281393;9.056832283607496592;-3.0589322634966578107;-1.180384233214929246;-65.390105379928073148;-65.390105379928073148;-0.082728195245058311347;5.4096054049656281393;0.73905607471661960428;0.73905607471661960428;0.73905607471661960428;0.73905607471661960428;-1.1803788033518807232;0.73905607471661960428;0.66421162427136437589;6.6644819297020871929;4.9561323278691533645;0.59229632953645239279;-0.015292833589880658676;-65.390105379928073148;6.6644819297020871929;1.3446941059718282574;0.62333282156657998652;1.1853722871375753645;-9.8117312147699244917;-9.8117312147699244917;1.1688496040316709301;-65.390105379928073148;0.74366355556923235959;0.15460518934829947657;0.15004917269611406372;5.4096054049656281393;5.4096054049656281393;5.7017446100118691632;1.3014538802661603789;-0.10191881311370075414;1.1034668451567353209
data#2025-2-20_11-57-59_dataFiles#S0007_20250219_235538_72_ef9ec0fb-d96a-4de9-af45-50905dda08cb_R0002;20;-13.119878320854720499;-7.5393303931204567192;6.0792021474453052932;9.93325525584867286;-3.1866230650060476393;-1.2615415570200265716;-73.990468538111713315;-73.990468538111713315;-0.082161963122506426194;6.0792021474453052932;0.76299928793203808386;0.76299928793203808386;0.76299928793203808386;0.76299928793203808386;-1.1790336852938092527;0.76299928793203808386;0.69731833731194525772;7.4387932109945866799;5.6076021330080036975;0.61604799187163417074;-0.013515254326101618781;-73.990468538111713315;7.4387932109945866799;1.326555100478268745;0.64771138030705666111;1.1637387548248809832;-9.9465688102141758264;-9.9465688102141758264;1.220065335442882537;-73.990468538111713315;0.75383223783125596906;0.13868266502675355434;0.13443040714211457187;6.0792021474453052932;6.0792021474453052932;6.0970449654602401068;1.3929037966112103319;-0.10053718212586994218;1.119293489790678553
data#2025-2-20_11-57-59_dataFiles#S0007_20250219_235538_72_ef9ec0fb-d96a-4de9-af45-50905dda08cb_R0003;21;-11.007576706224240226;-6.180343876272068826;5.1983040789360295264;8.4797628501313813132;-2.5278138560928589129;-1.0851055760101016023;-60.711849315066181987;-60.711849315066181987;-0.085622561947656314341;5.1983040789360295264;0.71752192282667670575;0.71752192282667670575;0.71752192282667670575;0.71752192282667670575;-1.1872805657366947152;0.71752192282667670575;0.64670067592513358345;6.0801954615856335096;4.6609222370778917721;0.58017563709966657459;-0.016471249208872988656;-60.711849315066181987;6.0801954615856335096;1.3045048066276123677;0.6098772356487152102;1.2057811498291193253;-9.9851805256328614036;-9.9851805256328614036;0.92338795032835252474;-60.711849315066181987;0.76657440809680565952;0.16438082820961785746;0.16446839683328426385;5.1983040789360295264;5.1983040789360295264;6.5846597407119551448;1.2764100887348281965;-0.1001484146864355107;1.0347839263281528588
data#2025-2-20_11-57-59_dataFiles#S0008_20250219_235749_47_45c5f351-1756-4d44-aeec-af0e46e36b10_R0001;22;-54.664857895254733933;-21.366171089892027624;20.172322776619285634;14.464893848660544506;-40.199964046594189426;-2.7717420678054685013;-310.13065005373692884;-310.13065005373692884;-0.065044595795752502276;20.172322776619285634;0.91030383938400283306;0.91030383938400283306;0.91030383938400283306;0.91030383938400283306;-1.1391394616326384615;0.91030383938400283306;0.69628126558381930877;21.297498424289322827;5.5850399510075421361;0.58231689027212429899;-0.0032244475024533311887;-310.13065005373692884;21.297498424289322827;3.8133117419235738055;0.61455329417110704515;1.0605237692396565219;-14.561834628429403793;-14.561834628429403793;6.4741544479772867859;-310.13065005373692884;0.26223924705813944636;0.063388812180630069171;0.04695387129877762189;20.172322776619285634;20.172322776619285634;3.2896185278593832457;2.2075103580522541513;-0.068672665602703464316;3.6386476797825486607
data#2025-2-20_11-57-59_dataFiles#S0008_20250219_235749_47_45c5f351-1756-4d44-aeec-af0e46e36b10_R0002;23;-411.45295798679580912;-186.38557069163127267;136.37421638796496381;10.719048182998335506;-400.73390980379747361;-35.379503868631104524;-1924.138985950157803;-1924.138985950157803;-0.070875449946055796291;136.37421638796496381;0.98932130222882208592;0.98932130222882208592;0.98932130222882208592;0.98932130222882208592;-1.1525639376162017946;0.98932130222882208592;0.65270807263576391399;186.28875400875699597;4.7588439074266819517;0.66764552306877189558;-0.00051971297671420059374;-1924.138985950157803;186.28875400875699597;39.145800457550961937;0.70737391300872620725;1.014703466221388517;-10.32879840862378984;-10.32879840862378984;52.391314695606475027;-1924.138985950157803;0.02554552438094561187;0.0060409655828219397181;0.0053680105668267681304;136.37421638796496381;136.37421638796496381;3.5557182538956046969;1.9536525644807969382;-0.096816682874270573733;2.3104820590094963251
data#2025-2-20_11-57-59_dataFiles#S0008_20250219_235749_47_45c5f351-1756-4d44-aeec-af0e46e36b10_R0003;24;-17.454972106726039272;-7.6384670074932250472;5.1478836277680013467;11.495524320879550118;-5.959447785846489154;-1.8734550270921657145;-64.511437346820585503;-64.511437346820585503;-0.079797999230623431477;5.1478836277680013467;0.76530971423817706345;0.76530971423817706345;0.76530971423817706345;0.76530971423817706345;-1.1734358307499976881;0.76530971423817706345;0.6618169380269567359;7.5218695503644070754;4.9139567438165219215;0.53887159571950848935;-0.015501127259401925249;-64.511437346820585503;7.5218695503644070754;1.5307154585415414516;0.57155452661396366487;1.1643814006035944075;-8.5765163720095678457;-8.5765163720095678457;2.1512110767706014158;-64.511437346820585503;0.65328928013361498017;0.1422193727377276673;0.13294567172486440598;5.1478836277680013467;5.1478836277680013467;3.4965743862086466898;1.6876059742237918826;-0.11659745712881901258;1.4293886486533182723
data#2025-2-20_11-57-59_dataFiles#S0009_20250220_000020_66_e7a8b175-79ae-4a6d-9d67-ec18f0d8c6d5_R0001;25;-10.320805589448720951;-5.7256371511745429714;4.81977979563299197;12.127104313531619439;1.8062987240828984881;-0.97681147357102715567;-56.414157381442947781;-56.414157381442947781;-0.085435642742018980123;4.81977979563299197;0.69815475838611040782;0.69815475838611040782;0.69815475838611040782;0.69815475838611040782;-1.1868335280376975938;0.69815475838611040782;0.73780759379213667337;5.6259119716663752442;6.6279859852783920005;0.5643300535780061411;-0.017726046907667599578;-56.414157381442947781;5.6259119716663752442;0.84881168791881100866;0.59324642811928496311;1.225365918785876751;-10.027557783619794662;-10.027557783619794662;0.61149543005711659571;-56.414157381442947781;1.1781176134036106529;0.18402797608041068789;0.17774895964179182606;4.81977979563299197;4.81977979563299197;9.2002518663808956489;1.1028678390343122917;-0.099725179508166880704;1.2799769550707325028
data#2025-2-20_11-57-59_dataFiles#S0009_20250220_000020_66_e7a8b175-79ae-4a6d-9d67-ec18f0d8c6d5_R0002;26;-15.597813105364886965;-4.6175511885824960245;4.6300786948044638791;13.309742159646031467;-2.2880709457188554978;-1.0730687113544228328;-71.423549294261434284;-71.423549294261434284;-0.064825659611632752144;4.6300786948044638791;0.63988578876322066424;0.63988578876322066424;0.63988578876322066424;0.63988578876322066424;-1.1386386619305899348;0.63988578876322066424;0.58986446817845739066;4.553793595457349852;3.8764367991170196603;0.38448965995958789277;-0.014000984407538333981;-71.423549294261434284;4.553793595457349852;1.1747369637226174888;0.40246766076054379946;1.2995393046015040195;-15.684406373953841296;-15.684406373953841296;1.1632941991210130617;-71.423549294261434284;0.8512543921586543938;0.20070416071072769149;0.2195971290832225975;4.6300786948044638791;4.6300786948044638791;3.9145674403759627147;0.62136261532408121333;-0.063757593125146283519;1.7458422096310930449
data#2025-2-20_11-57-59_dataFiles#S0009_20250220_000020_66_e7a8b175-79ae-4a6d-9d67-ec18f0d8c6d5_R0003;27;-11.110414332337080978;-5.211954532727490097;4.8169121626854876084;11.487587762487324383;0.37717343015024340502;-0.88694996086243216293;-60.699776053818290222;-60.699776053818290222;-0.079356341585423054164;4.8169121626854876084;0.67360163666281558381;0.67360163666281558381;0.67360163666281558381;0.67360163666281558381;-1.1723931748404829989;0.67360163666281558381;0.68276203966598758566;5.1274817053353576313;5.3044157700870560035;0.50434447464780673975;-0.016474525360906919214;-60.699776053818290222;5.1274817053353576313;0.96664400521741256078;0.53406434917730316592;1.2533827200781435529;-11.838126304898885621;-11.838126304898885621;0.69808219739720578367;-60.699776053818290222;1.0345070104428830682;0.203024078730618035;0.19502751203567600391;4.8169121626854876084;4.8169121626854876084;7.3450973602437281684;1.1174385292969644112;-0.084472827392133603697;1.2458346099418531328
data#2025-2-20_11-57-59_dataFiles#S0010_20250220_000143_06_3da1d5e7-352d-4c22-ae8a-f2b2ce582922_R0001;28;-14.214596421565913076;-5.4508834006962612051;5.8839486763829631499;12.519623697417996411;-1.6949727241479166651;-0.9957618440200391996;-76.345613029828072627;-76.345613029828072627;-0.077069898883176377047;5.8839486763829631499;0.68654047247108629382;0.68654047247108629382;0.68654047247108629382;0.68654047247108629382;-1.1670113452577075552;0.68654047247108629382;0.65098644117083792615;5.3804090300478035758;4.7304363953922354824;0.46296582943672998089;-0.013098329560983446029;-76.345613029828072627;5.3804090300478035758;1.1374022564363586163;0.4904974059648423701;1.2417201865411258144;-14.189555590190838785;-14.189555590190838785;0.69031198269490290365;-76.345613029828072627;0.87919642706982203961;0.18456245865796219729;0.18585947544421455024;5.8839486763829631499;5.8839486763829631499;7.7941701215199428177;0.90630005330001517372;-0.070474370648457407285;1.205976110985602423
data#2025-2-20_11-57-59_dataFiles#S0010_20250220_000143_06_3da1d5e7-352d-4c22-ae8a-f2b2ce582922_R0002;29;-7.0321566181069261603;-2.5787825355990885434;2.948376443134419489;13.014187050208935403;5.9820304321020101312;-0.75677705379909232519;-21.654872621315362835;-21.654872621315362835;-0.13615302637394727236;2.948376443134419489;0.42279167499677788866;0.42279167499677788866;0.42279167499677788866;0.42279167499677788866;-1.3152248732259514963;0.42279167499677788866;0.64655825903862551574;2.4649534896934062189;4.6586412079114545293;0.30355253230660877994;-0.046178983247201287055;-21.654872621315362835;2.4649534896934062189;0.52911425879016882323;0.32192865239962686896;1.70185525448758046;-8.7851039428775692386;-8.7851039428775692386;0.39732210977788418038;-21.654872621315362835;1.8899509574482487029;0.41016533622312312257;0.4056871678030651851;2.948376443134419489;2.948376443134419489;6.2039172475737487389;0.80201934155156506812;-0.11382904590568214409;1.1596843562749816758
data#2025-2-20_11-57-59_dataFiles#S0010_20250220_000143_06_3da1d5e7-352d-4c22-ae8a-f2b2ce582922_R0003;30;-36.599027113174877002;-6.9708036887043434149;11.2199660977013842;14.386061539966849665;-22.212965573208023784;-1.2033564844396795745;-211.56313411056379437;-211.56313411056379437;-0.053033654208571999467;11.2199660977013842;0.74804767338003064214;0.74804767338003064214;0.74804767338003064214;0.74804767338003064214;-1.1120074740655099266;0.74804767338003064214;0.46051442729547548138;6.9380096498044530051;2.7072353760522100963;0.34920004714324009987;-0.0047267214309530680705;-211.56313411056379437;6.9380096498044530051;2.5627655840999361558;0.340593738387045597;1.1941295532772031596;-30.49334676502311936;-30.49334676502311936;1.4600425705435076118;-211.56313411056379437;0.39020346074735040576;0.14308275495532729593;0.1441335556557181985;11.2199660977013842;11.2199660977013842;4.7519228478535024962;0.60052113960020125916;-0.032794038899889896288;2.5822104550867774897
data#2025-2-20_11-57-59_dataFiles#S0011_20250220_000319_60_e05dba13-9c18-4ca3-8e30-8a9f1f3c9156_R0001;31;-22.222060417748384253;-7.3484710246104185671;8.9889748025742441939;15.845993618285330484;-6.3760667994630537692;-1.3229758786261365255;-120.66239883344297823;-120.66239883344297823;-0.074496901184454525358;8.9889748025742441939;0.7586893117466363412;0.7586893117466363412;0.7586893117466363412;0.7586893117466363412;-1.1609868217184691197;0.7586893117466363412;0.67635496807824602161;7.2880705138932952991;5.1796097660585447287;0.46525466094079964696;-0.0082875859395133994606;-120.66239883344297823;7.2880705138932952991;1.4070694208763134814;0.48851337181742043869;1.1737280921593480354;-16.556151398840540878;-16.556151398840540878;0.64744069436667217587;-120.66239883344297823;0.71069698848064410956;0.13806259207837159875;0.13721052754548596075;8.9889748025742441939;8.9889748025742441939;11.256738381300699814;0.82304976426267772993;-0.060400510717124267224;1.3958995577568216184
data#2025-2-20_11-57-59_dataFiles#S0011_20250220_000319_60_e05dba13-9c18-4ca3-8e30-8a9f1f3c9156_R0002;32;-13.219092280602795952;-6.0655874969459038226;5.7494617060019299615;11.113048035488157339;-2.1060442451146386134;-1.2793629361290426161;-57.418865328507983747;-57.418865328507983747;-0.10013192829756896451;5.7494617060019299615;0.71271625189593179606;0.71271625189593179606;0.71271625189593179606;0.71271625189593179606;-1.2225480188626598466;0.71271625189593179606;0.66641084382793869256;5.9617582379755837962;4.9953987202402467815;0.52170448374016431536;-0.017415878810539790755;-57.418865328507983747;5.9617582379755837962;1.1934499269937877131;0.55302026976953677639;1.2125215958357054014;-9.6311965424491159382;-9.6311965424491159382;0.59975321106126966431;-57.418865328507983747;0.83790695979924867398;0.17687023470896157118;0.16773575178378366535;5.7494617060019299615;5.7494617060019299615;9.9403523449690069924;1.0892502221327597933;-0.1038292589703200125;1.0740175704378485122
